,Unnamed: 0.1,Unnamed: 0,name,link,cover_url,genres
660,660,660,The_Seeing_Stone,/book/show/519048.The_Seeing_Stone,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1358701671i/519048.jpg,"Fantasy, Middle Grade, Childrens, Fiction, Young Adult, Adventure, Magic"
661,661,661,The_Best_Nest,/book/show/160988.The_Best_Nest,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320398047i/160988.jpg,"Picture Books, Childrens, Fiction, Animals, Birds, Classics, Family"
662,662,662,The_Pigman,/book/show/128092.The_Pigman,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1393796714i/128092.jpg,"Young Adult, Fiction, Classics, School, Realistic Fiction, Read For School, Teen"
663,663,663,The_Wrath_of_Mulgarath,/book/show/277190.The_Wrath_of_Mulgarath,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1358702186i/277190.jpg,"Fantasy, Middle Grade, Childrens, Fiction, Young Adult, Adventure, Magic"
664,664,664,The_Hostile_Hospital,/book/show/65118.The_Hostile_Hospital,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442446120i/65118.jpg,"Fiction, Young Adult, Childrens, Middle Grade, Fantasy, Mystery, Adventure"
665,665,665,The_Ersatz_Elevator,/book/show/172327.The_Ersatz_Elevator,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1514267383i/172327.jpg,"Fiction, Young Adult, Childrens, Middle Grade, Fantasy, Mystery, Adventure"
666,666,666,7532774-my-sweet-orange-tree,/book/show/7532774-my-sweet-orange-tree,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1339195921i/7532774.jpg,"Fiction, Classics, Childrens, Novels, Brazil, Literature, Drama"
667,667,667,C_S_Lewis_Signature_Classics,/book/show/17335.C_S_Lewis_Signature_Classics,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1434815468i/17335.jpg,"Christian, Religion, Classics, Theology, Philosophy, Nonfiction, Christianity"
668,668,668,15702736-a-dog-called-dog,/book/show/15702736-a-dog-called-dog,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1339521166i/15702736.jpg,
669,669,669,Sarah_Plain_and_Tall,/book/show/106264.Sarah_Plain_and_Tall,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327254558i/106264.jpg,"Historical Fiction, Childrens, Fiction, Classics, Middle Grade, Young Adult, Historical"
670,670,670,Serendipity,/book/show/262050.Serendipity,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1285744375i/262050.jpg,"Childrens, Picture Books, Fiction, Fantasy, Animals, Juvenile, Classics"
671,671,671,16070182-my-love-for-you-grows,/book/show/16070182-my-love-for-you-grows,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1349531774i/16070182.jpg,
672,672,672,Deep_and_Dark_and_Dangerous,/book/show/541341.Deep_and_Dark_and_Dangerous,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348351238i/541341.jpg,"Horror, Mystery, Middle Grade, Young Adult, Paranormal, Ghosts, Fantasy"
673,673,673,30972027-the-rain-fields-children-s-library,/book/show/30972027-the-rain-fields-children-s-library,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1467991576i/30972027.jpg,
674,674,674,30972160-rain-fields-inc,/book/show/30972160-rain-fields-inc,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1467993804i/30972160.jpg,
675,675,675,The_Battle_of_the_Labyrinth,/book/show/2120932.The_Battle_of_the_Labyrinth,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1518607478i/2120932.jpg,"Fantasy, Young Adult, Mythology, Fiction, Middle Grade, Adventure, Greek Mythology"
676,676,676,The_Three_Little_Wolves_and_the_Big_Bad_Pig,/book/show/306569.The_Three_Little_Wolves_and_the_Big_Bad_Pig,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1584800075i/306569.jpg,"Picture Books, Childrens, Animals, Fairy Tales, Fiction, Fantasy, Humor"
677,677,677,The_Grey_King,/book/show/222576.The_Grey_King,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1390358853i/222576.jpg,"Fantasy, Young Adult, Fiction, Childrens, Middle Grade, Arthurian, Adventure"
678,678,678,5674368-five-little-speckled-frogs,/book/show/5674368-five-little-speckled-frogs,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328589252i/5674368.jpg,"Childrens, Picture Books, Storytime, Animals"
679,679,679,The_Rough_Face_Girl,/book/show/280313.The_Rough_Face_Girl,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1458230131i/280313.jpg,"Picture Books, Childrens, Fairy Tales, Native American, Fiction, Fantasy, Folklore"
680,680,680,Comet_in_Moominland,/book/show/1003725.Comet_in_Moominland,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389287390i/1003725.jpg,"Fantasy, Fiction, Childrens, Classics, Finnish Literature, Middle Grade, Adventure"
681,681,681,The_Cat_in_the_Hat_and_Other_Dr_Seuss_Favorites,/book/show/7788.The_Cat_in_the_Hat_and_Other_Dr_Seuss_Favorites,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386924269i/7788.jpg,"Childrens, Picture Books, Classics, Fiction, Poetry, Audiobook, Fantasy"
682,682,682,17262290-journey,/book/show/17262290-journey,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1552528957i/17262290.jpg,"Picture Books, Fantasy, Childrens, Adventure, Fiction, Art, Graphic Novels"
683,683,683,Karlsson_on_the_Roof,/book/show/42318.Karlsson_on_the_Roof,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1207091552i/42318.jpg,"Childrens, Classics, Fiction, Swedish Literature, Fantasy, Scandinavian Literature, Humor"
684,684,684,The_Silmarillion,/book/show/7332.The_Silmarillion,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1610045590i/7332.jpg,"Fantasy, Fiction, Classics, High Fantasy, Science Fiction Fantasy, Epic Fantasy, Mythology"
685,685,685,9673436-the-invention-of-hugo-cabret,/book/show/9673436-the-invention-of-hugo-cabret,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1422312376i/9673436.jpg,"Historical Fiction, Fiction, Young Adult, Middle Grade, Childrens, Graphic Novels, Fantasy"
686,686,686,Rainbow_Valley,/book/show/77395.Rainbow_Valley,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1403192556i/77395.jpg,"Classics, Fiction, Young Adult, Historical Fiction, Childrens, Historical, Canada"
687,687,687,15944406-doll-bones,/book/show/15944406-doll-bones,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1424981042i/15944406.jpg,"Middle Grade, Fantasy, Horror, Mystery, Young Adult, Adventure, Fiction"
688,688,688,Henry_s_Awful_Mistake,/book/show/1293226.Henry_s_Awful_Mistake,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1624083266i/1293226.jpg,"Picture Books, Childrens, Fiction, Humor, Animals, Cooking, Classics"
689,689,689,Pee_Wee_s_Tale,/book/show/1194544.Pee_Wee_s_Tale,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1181782944i/1194544.jpg,"Childrens, Animals, Fantasy, Adventure, Fiction, Juvenile"
690,690,690,Mattimeo,/book/show/201342.Mattimeo,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388194271i/201342.jpg,"Fantasy, Fiction, Young Adult, Childrens, Animals, Adventure, Middle Grade"
691,691,691,The_Story_Girl,/book/show/821099.The_Story_Girl,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1349056039i/821099.jpg,"Classics, Fiction, Young Adult, Historical Fiction, Childrens, Canada, Middle Grade"
692,692,692,Rilla_of_Ingleside,/book/show/433533.Rilla_of_Ingleside,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1285712722i/433533.jpg,"Classics, Fiction, Young Adult, Historical Fiction, Romance, Childrens, Historical"
693,693,693,Only_You_Can_Save_Mankind,/book/show/34521.Only_You_Can_Save_Mankind,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388351358i/34521.jpg,"Fantasy, Science Fiction, Fiction, Young Adult, Humor, Childrens, Comedy"
694,694,694,7779258-the-children-of-h-rin,/book/show/7779258-the-children-of-h-rin,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1270159250i/7779258.jpg,"Fantasy, Fiction, Classics, High Fantasy, Epic Fantasy, Adventure, Science Fiction Fantasy"
695,695,695,Mummies_in_the_Morning,/book/show/268955.Mummies_in_the_Morning,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1403192895i/268955.jpg,"Fantasy, Childrens, Fiction, Historical Fiction, Chapter Books, Adventure, Middle Grade"
696,696,696,16054808-escape-from-mr-lemoncello-s-library,/book/show/16054808-escape-from-mr-lemoncello-s-library,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1379335670i/16054808.jpg,"Middle Grade, Mystery, Fiction, Childrens, Adventure, Young Adult, Audiobook"
697,697,697,Fritz_and_the_Beautiful_Horses,/book/show/967497.Fritz_and_the_Beautiful_Horses,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1546106893i/967497.jpg,"Picture Books, Childrens, Horses, Animals, Fiction, Young Readers, Young Adult"
698,698,698,Fables,/book/show/1151331.Fables,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327265085i/1151331.jpg,"Classics, France, Poetry, Fiction, French Literature, Short Stories, Childrens"
699,699,699,The_Pigeon_Wants_a_Puppy_,/book/show/1908511.The_Pigeon_Wants_a_Puppy_,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442862172i/1908511.jpg,"Picture Books, Childrens, Animals, Humor, Storytime, Fiction, Dogs"
700,700,700,Fablehaven,/book/show/44652.Fablehaven,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1460309528i/44652.jpg,"Fantasy, Young Adult, Middle Grade, Fiction, Childrens, Adventure, Magic"
701,701,701,The_Seven_Silly_Eaters,/book/show/204910.The_Seven_Silly_Eaters,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388346332i/204910.jpg,"Picture Books, Childrens, Fiction, Food, Family, Humor, Poetry"
702,702,702,No_David_,/book/show/1062516.No_David_,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1360058223i/1062516.jpg,"Picture Books, Childrens, Realistic Fiction, Fiction, Humor, Family, Storytime"
703,703,703,Gorilla,/book/show/460285.Gorilla,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1427163953i/460285.jpg,"Picture Books, Animals, Childrens, Family, Fiction, Fantasy, Adventure"
704,704,704,20912424-the-war-that-saved-my-life,/book/show/20912424-the-war-that-saved-my-life,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1453342842i/20912424.jpg,"Historical Fiction, Middle Grade, Fiction, Young Adult, Historical, World War II, Childrens"
705,705,705,13532212-pat-the-bunny,/book/show/13532212-pat-the-bunny,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1620094749i/13532212.jpg,"Picture Books, Childrens, Fiction, Classics, Animals, Kids, Juvenile"
706,706,706,The_Austere_Academy,/book/show/131123.The_Austere_Academy,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1517277307i/131123.jpg,"Fiction, Young Adult, Childrens, Middle Grade, Fantasy, Mystery, Adventure"
707,707,707,Curious_George_Goes_to_the_Hospital,/book/show/899962.Curious_George_Goes_to_the_Hospital,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347580591i/899962.jpg,"Picture Books, Childrens, Fiction, Animals, Classics, Humor, Fantasy"
708,708,708,Dr_Dog,/book/show/922176.Dr_Dog,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347422883i/922176.jpg,"Picture Books, Childrens, Animals, Dogs, Humor, Fiction"
709,709,709,Into_the_Forest,/book/show/414098.Into_the_Forest,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1408931792i/414098.jpg,"Picture Books, Childrens, Fairy Tales, Family, Adventure, Fantasy, Fiction"
710,710,710,Frog_and_Toad_All_Year,/book/show/833549.Frog_and_Toad_All_Year,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1638746429i/833549.jpg,"Childrens, Picture Books, Fiction, Classics, Animals, Juvenile, Fantasy"
711,711,711,Ramona_the_Brave,/book/show/91248.Ramona_the_Brave,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1408925322i/91248.jpg,"Childrens, Fiction, Middle Grade, Classics, Realistic Fiction, Young Adult, Chapter Books"
712,712,712,The_Fellowship_of_the_Ring,/book/show/34.The_Fellowship_of_the_Ring,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1298411339i/34.jpg,"Fantasy, Classics, Fiction, Adventure, Audiobook, High Fantasy, Science Fiction Fantasy"
713,713,713,Ramona_Forever,/book/show/494363.Ramona_Forever,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1588596614i/494363.jpg,"Childrens, Fiction, Middle Grade, Realistic Fiction, Classics, Young Adult, Audiobook"
714,714,714,34728667-children-of-blood-and-bone,/book/show/34728667-children-of-blood-and-bone,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1516127989i/34728667.jpg,"Fantasy, Young Adult, Fiction, Audiobook, Magic, Young Adult Fantasy, Romance"
715,715,715,Jillian_Jiggs,/book/show/201041.Jillian_Jiggs,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1390664958i/201041.jpg,"Picture Books, Childrens, Canada, Fiction, Juvenile, Classics, Storytime"
716,716,716,Esperanza_Rising,/book/show/89763.Esperanza_Rising,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328869043i/89763.jpg,"Historical Fiction, Middle Grade, Young Adult, Fiction, Childrens, School, Historical"
717,717,717,Leo_the_Lop,/book/show/318426.Leo_the_Lop,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388266230i/318426.jpg,"Childrens, Picture Books, Fiction, Animals, Juvenile, Classics, Rabbits"
718,718,718,16029678-what-s-sebastian-up-to-now,/book/show/16029678-what-s-sebastian-up-to-now,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347835479i/16029678.jpg,
719,719,719,And_Tango_Makes_Three,/book/show/117997.And_Tango_Makes_Three,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348845313i/117997.jpg,"Picture Books, LGBT, Banned Books, Childrens, Animals, Nonfiction, Family"
720,720,720,One_Morning_in_Maine,/book/show/29288.One_Morning_in_Maine,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388285302i/29288.jpg,"Picture Books, Childrens, Fiction, Classics, Family, Nature, Realistic Fiction"
721,721,721,13589913-a-cats-steampunk-alphabet,/book/show/13589913-a-cats-steampunk-alphabet,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1333978649i/13589913.jpg,"Steampunk, Picture Books"
722,722,722,Walt_Disney_s_Alice_in_Wonderland,/book/show/1210874.Walt_Disney_s_Alice_in_Wonderland,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1223630029i/1210874.jpg,"Childrens, Picture Books, Fantasy, Classics, Fiction, Adventure, Media Tie In"
723,723,723,5983694-where-the-mountain-meets-the-moon,/book/show/5983694-where-the-mountain-meets-the-moon,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1549333297i/5983694.jpg,"Fantasy, Middle Grade, Fiction, Childrens, Adventure, Young Adult, Dragons"
724,724,724,Little_Men,/book/show/78950.Little_Men,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1575357839i/78950.jpg,"Classics, Fiction, Historical Fiction, Young Adult, Childrens, Historical, Literature"
725,725,725,Charlie_and_the_Great_Glass_Elevator,/book/show/6687.Charlie_and_the_Great_Glass_Elevator,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1309211607i/6687.jpg,"Childrens, Fantasy, Fiction, Classics, Young Adult, Middle Grade, Adventure"
726,726,726,The_Colors_of_Us,/book/show/19600.The_Colors_of_Us,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388289045i/19600.jpg,"Picture Books, Childrens, Cultural, Race, Art, Fiction, African American"
727,727,727,3445011-walt-disney-s-mother-goose,/book/show/3445011-walt-disney-s-mother-goose,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1344723488i/3445011.jpg,"Childrens, Picture Books, Poetry, Nursery Rhymes, Fantasy, Fiction, Classics"
728,728,728,Alfred_Hitchcock_s_Monster_Museum,/book/show/87588.Alfred_Hitchcock_s_Monster_Museum,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1200024308i/87588.jpg,"Horror, Fiction, Short Stories, Anthologies, Fantasy, Young Adult, Short Story Collection"
729,729,729,Now_We_Are_Six,/book/show/821000.Now_We_Are_Six,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348199373i/821000.jpg,"Poetry, Childrens, Classics, Fiction, Fantasy, Audiobook, Animals"
730,730,730,The_Titan_s_Curse,/book/show/561456.The_Titan_s_Curse,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1361038385i/561456.jpg,"Fantasy, Young Adult, Mythology, Fiction, Middle Grade, Adventure, Greek Mythology"
731,731,731,17315148-abc-animals-an-alphabetical-rhyming-picture-book,/book/show/17315148-abc-animals-an-alphabetical-rhyming-picture-book,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1359936482i/17315148.jpg,
732,732,732,Ghosts_and_More_Ghosts,/book/show/732157.Ghosts_and_More_Ghosts,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1569034408i/732157.jpg,"Horror, Short Stories, Childrens, Ghost Stories, Fiction, Ghosts, Young Adult"
733,733,733,Life_in_the_Ancient_World,/book/show/1644525.Life_in_the_Ancient_World,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1229352852i/1644525.jpg,
734,734,734,15790852-the-dark,/book/show/15790852-the-dark,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1350766092i/15790852.jpg,"Picture Books, Childrens, Fiction, Fantasy, Graphic Novels, Storytime, Dark"
735,735,735,The_Wide_Window,/book/show/438492.The_Wide_Window,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1518654331i/438492.jpg,"Fiction, Young Adult, Childrens, Middle Grade, Fantasy, Mystery, Adventure"
736,736,736,Surprise_Island,/book/show/156809.Surprise_Island,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1172264372i/156809.jpg,"Mystery, Childrens, Fiction, Middle Grade, Young Adult, Chapter Books, Classics"
737,737,737,Half_Magic,/book/show/225038.Half_Magic,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1503640983i/225038.jpg,"Fantasy, Childrens, Fiction, Middle Grade, Classics, Young Adult, Magic"
738,738,738,Hansel_and_Gretel,/book/show/292701.Hansel_and_Gretel,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386925558i/292701.jpg,"Classics, Childrens, Fantasy, Fairy Tales, Fiction, Picture Books, Adventure"
739,739,739,Anne_s_House_of_Dreams,/book/show/77394.Anne_s_House_of_Dreams,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442471048i/77394.jpg,"Classics, Fiction, Young Adult, Historical Fiction, Childrens, Romance, Historical"
740,740,740,The_Happy_Hollisters,/book/show/685643.The_Happy_Hollisters,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1211254485i/685643.jpg,"Mystery, Fiction, Childrens, Middle Grade, Classics, Chapter Books, Family"
741,741,741,42080479-the-school-for-good-and-evil,/book/show/42080479-the-school-for-good-and-evil,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1538034910i/42080479.jpg,"Fantasy, Middle Grade, Young Adult, Fiction, Romance, Magic, Fairy Tales"
742,742,742,The_Midwife_s_Apprentice,/book/show/15595.The_Midwife_s_Apprentice,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1305983479i/15595.jpg,"Historical Fiction, Young Adult, Fiction, Middle Grade, Childrens, Historical, Medieval"
743,743,743,Fudge_a_Mania,/book/show/37737.Fudge_a_Mania,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386922685i/37737.jpg,"Childrens, Fiction, Middle Grade, Humor, Realistic Fiction, Young Adult, Chapter Books"
744,744,744,Emily_the_Strange,/book/show/424597.Emily_the_Strange,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1436359348i/424597.jpg,"Graphic Novels, Comics, Fiction, Young Adult, Fantasy, Picture Books, Humor"
745,745,745,The_Princess_and_the_Pea,/book/show/576570.The_Princess_and_the_Pea,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348192494i/576570.jpg,"Childrens, Picture Books, Classics, Fairy Tales, Fiction, Fantasy, Short Stories"
746,746,746,My_Dad_s_Job,/book/show/853406.My_Dad_s_Job,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1431776464i/853406.jpg,"Picture Books, Childrens, Fiction"
747,747,747,Gregor_and_the_Curse_of_the_Warmbloods,/book/show/385706.Gregor_and_the_Curse_of_the_Warmbloods,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1397852674i/385706.jpg,"Fantasy, Young Adult, Fiction, Middle Grade, Adventure, Childrens, Audiobook"
748,748,748,How_Do_Dinosaurs_Clean_Their_Rooms_,/book/show/81155.How_Do_Dinosaurs_Clean_Their_Rooms_,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442952038i/81155.jpg,"Picture Books, Childrens, Dinosaurs, Fiction, Kids, Storytime, Animals"
